geohash,hour,day_of_week,violation_count,latitude,longitude
tdr1u3,7,5,4,12.972267789280723,77.53783064851008
tdr1u3,8,1,2,12.972267789280723,77.53783064851008
tdr1u3,8,6,1,12.972267789280723,77.53783064851008
tdr1u3,19,0,1,12.972267789280723,77.53783064851008
tdr1u3,19,2,1,12.972267789280723,77.53783064851008
tdr1u3,19,3,26,12.972267789280723,77.53783064851008
tdr1u3,19,4,1,12.972267789280723,77.53783064851008
tdr1u3,20,0,8,12.972267789280723,77.53783064851008
tdr1u3,20,1,14,12.972267789280723,77.53783064851008
tdr1u3,20,2,8,12.972267789280723,77.53783064851008
tdr1u3,20,3,36,12.972267789280723,77.53783064851008
tdr1u3,20,4,5,12.972267789280723,77.53783064851008
tdr1u3,20,5,3,12.972267789280723,77.53783064851008
tdr1u3,20,6,5,12.972267789280723,77.53783064851008
tdr1u3,21,0,3,12.972267789280723,77.53783064851008
tdr1u3,21,1,1,12.972267789280723,77.53783064851008
tdr1u3,21,2,6,12.972267789280723,77.53783064851008
tdr1u3,21,3,12,12.972267789280723,77.53783064851008
tdr1u3,21,4,7,12.972267789280723,77.53783064851008
tdr1u3,21,5,1,12.972267789280723,77.53783064851008
tdr1u3,21,6,2,12.972267789280723,77.53783064851008
tdr1u3,22,0,7,12.972267789280723,77.53783064851008
tdr1u3,22,1,7,12.972267789280723,77.53783064851008
tdr1u3,22,2,7,12.972267789280723,77.53783064851008
tdr1u3,22,3,4,12.972267789280723,77.53783064851008
tdr1u3,22,4,6,12.972267789280723,77.53783064851008
tdr1u3,22,5,31,12.972267789280723,77.53783064851008
tdr1u3,22,6,26,12.972267789280723,77.53783064851008
tdr1u3,23,0,11,12.972267789280723,77.53783064851008
tdr1u3,23,1,2,12.972267789280723,77.53783064851008
tdr1u3,23,2,24,12.972267789280723,77.53783064851008
tdr1u3,23,3,11,12.972267789280723,77.53783064851008
tdr1u3,23,4,4,12.972267789280723,77.53783064851008
tdr1u3,23,6,19,12.972267789280723,77.53783064851008
tdr1u4,5,1,2,12.976297245454544,77.52689754545455
tdr1u4,6,2,4,12.976297245454544,77.52689754545455
tdr1u4,7,2,3,12.976297245454544,77.52689754545455
tdr1u4,7,4,5,12.976297245454544,77.52689754545455
tdr1u4,8,2,1,12.976297245454544,77.52689754545455
tdr1u4,21,4,6,12.976297245454544,77.52689754545455
tdr1u4,23,1,1,12.976297245454544,77.52689754545455
tdr1u5,0,1,2,12.98425124916236,77.52773573100242
tdr1u5,0,3,1,12.98425124916236,77.52773573100242
tdr1u5,0,6,1,12.98425124916236,77.52773573100242
tdr1u5,1,3,2,12.98425124916236,77.52773573100242
tdr1u5,1,5,1,12.98425124916236,77.52773573100242
tdr1u5,3,0,1,12.98425124916236,77.52773573100242
tdr1u5,3,4,1,12.98425124916236,77.52773573100242
tdr1u5,3,6,3,12.98425124916236,77.52773573100242
tdr1u5,4,0,2,12.98425124916236,77.52773573100242
tdr1u5,4,1,3,12.98425124916236,77.52773573100242
tdr1u5,4,3,4,12.98425124916236,77.52773573100242
tdr1u5,4,4,2,12.98425124916236,77.52773573100242
tdr1u5,5,1,6,12.98425124916236,77.52773573100242
tdr1u5,5,2,6,12.98425124916236,77.52773573100242
tdr1u5,5,3,1,12.98425124916236,77.52773573100242
tdr1u5,5,4,1,12.98425124916236,77.52773573100242
tdr1u5,5,6,6,12.98425124916236,77.52773573100242
tdr1u5,6,1,2,12.98425124916236,77.52773573100242
tdr1u5,6,2,2,12.98425124916236,77.52773573100242
tdr1u5,6,3,3,12.98425124916236,77.52773573100242
tdr1u5,6,5,5,12.98425124916236,77.52773573100242
tdr1u5,7,0,12,12.98425124916236,77.52773573100242
tdr1u5,7,1,1,12.98425124916236,77.52773573100242
tdr1u5,7,2,1,12.98425124916236,77.52773573100242
tdr1u5,7,3,2,12.98425124916236,77.52773573100242
tdr1u5,7,4,1,12.98425124916236,77.52773573100242
tdr1u5,7,5,1,12.98425124916236,77.52773573100242
tdr1u5,8,1,1,12.98425124916236,77.52773573100242
tdr1u5,8,2,1,12.98425124916236,77.52773573100242
tdr1u5,8,3,1,12.98425124916236,77.52773573100242
tdr1u5,8,4,2,12.98425124916236,77.52773573100242
tdr1u5,10,4,1,12.98425124916236,77.52773573100242
tdr1u5,21,0,1,12.98425124916236,77.52773573100242
tdr1u5,21,1,1,12.98425124916236,77.52773573100242
tdr1u5,21,2,3,12.98425124916236,77.52773573100242
tdr1u5,21,3,1,12.98425124916236,77.52773573100242
tdr1u5,21,4,1,12.98425124916236,77.52773573100242
tdr1u5,21,5,3,12.98425124916236,77.52773573100242
tdr1u5,21,6,1,12.98425124916236,77.52773573100242
tdr1u5,23,0,2,12.98425124916236,77.52773573100242
tdr1u5,23,1,1,12.98425124916236,77.52773573100242
tdr1u5,23,2,3,12.98425124916236,77.52773573100242
tdr1u5,23,3,2,12.98425124916236,77.52773573100242
tdr1u5,23,4,1,12.98425124916236,77.52773573100242
tdr1u5,23,5,1,12.98425124916236,77.52773573100242
tdr1u6,0,1,9,12.97742099575641,77.53522504385744
tdr1u6,0,4,1,12.97742099575641,77.53522504385744
tdr1u6,0,5,2,12.97742099575641,77.53522504385744
tdr1u6,1,2,2,12.97742099575641,77.53522504385744
tdr1u6,1,4,3,12.97742099575641,77.53522504385744
tdr1u6,1,6,1,12.97742099575641,77.53522504385744
tdr1u6,2,3,2,12.97742099575641,77.53522504385744
tdr1u6,3,2,1,12.97742099575641,77.53522504385744
tdr1u6,3,3,1,12.97742099575641,77.53522504385744
tdr1u6,3,4,1,12.97742099575641,77.53522504385744
tdr1u6,4,0,1,12.97742099575641,77.53522504385744
tdr1u6,4,2,5,12.97742099575641,77.53522504385744
tdr1u6,4,5,1,12.97742099575641,77.53522504385744
tdr1u6,5,0,3,12.97742099575641,77.53522504385744
tdr1u6,5,1,6,12.97742099575641,77.53522504385744
tdr1u6,5,2,12,12.97742099575641,77.53522504385744
tdr1u6,5,3,7,12.97742099575641,77.53522504385744
tdr1u6,5,4,1,12.97742099575641,77.53522504385744
tdr1u6,5,5,1,12.97742099575641,77.53522504385744
tdr1u6,5,6,2,12.97742099575641,77.53522504385744
tdr1u6,6,1,1,12.97742099575641,77.53522504385744
tdr1u6,6,2,11,12.97742099575641,77.53522504385744
tdr1u6,6,3,2,12.97742099575641,77.53522504385744
tdr1u6,6,4,2,12.97742099575641,77.53522504385744
tdr1u6,6,6,5,12.97742099575641,77.53522504385744
tdr1u6,7,2,19,12.97742099575641,77.53522504385744
tdr1u6,7,3,4,12.97742099575641,77.53522504385744
tdr1u6,7,5,1,12.97742099575641,77.53522504385744
tdr1u6,7,6,1,12.97742099575641,77.53522504385744
tdr1u6,20,1,1,12.97742099575641,77.53522504385744
tdr1u6,20,2,1,12.97742099575641,77.53522504385744
tdr1u6,20,4,1,12.97742099575641,77.53522504385744
tdr1u6,21,0,3,12.97742099575641,77.53522504385744
tdr1u6,21,1,2,12.97742099575641,77.53522504385744
tdr1u6,21,2,9,12.97742099575641,77.53522504385744
tdr1u6,21,3,1,12.97742099575641,77.53522504385744
tdr1u6,21,4,3,12.97742099575641,77.53522504385744
tdr1u6,21,5,6,12.97742099575641,77.53522504385744
tdr1u6,22,1,3,12.97742099575641,77.53522504385744
tdr1u6,22,3,2,12.97742099575641,77.53522504385744
tdr1u6,22,5,9,12.97742099575641,77.53522504385744
tdr1u6,23,0,1,12.97742099575641,77.53522504385744
tdr1u6,23,4,1,12.97742099575641,77.53522504385744
tdr1u7,0,2,1,12.982622470735079,77.53489869243036
tdr1u7,0,3,1,12.982622470735079,77.53489869243036
tdr1u7,1,4,2,12.982622470735079,77.53489869243036
tdr1u7,1,6,1,12.982622470735079,77.53489869243036
tdr1u7,3,2,2,12.982622470735079,77.53489869243036
tdr1u7,3,4,2,12.982622470735079,77.53489869243036
tdr1u7,4,0,1,12.982622470735079,77.53489869243036
tdr1u7,4,2,7,12.982622470735079,77.53489869243036
tdr1u7,4,4,1,12.982622470735079,77.53489869243036
tdr1u7,4,5,5,12.982622470735079,77.53489869243036
tdr1u7,5,2,1,12.982622470735079,77.53489869243036
tdr1u7,5,3,1,12.982622470735079,77.53489869243036
tdr1u7,5,6,1,12.982622470735079,77.53489869243036
tdr1u7,6,1,2,12.982622470735079,77.53489869243036
tdr1u7,6,2,2,12.982622470735079,77.53489869243036
tdr1u7,6,3,1,12.982622470735079,77.53489869243036
tdr1u7,6,4,2,12.982622470735079,77.53489869243036
tdr1u7,6,5,3,12.982622470735079,77.53489869243036
tdr1u7,6,6,1,12.982622470735079,77.53489869243036
tdr1u7,7,2,1,12.982622470735079,77.53489869243036
tdr1u7,19,5,1,12.982622470735079,77.53489869243036
tdr1u7,19,6,3,12.982622470735079,77.53489869243036
tdr1u7,20,0,1,12.982622470735079,77.53489869243036
tdr1u7,20,1,1,12.982622470735079,77.53489869243036
tdr1u7,20,4,2,12.982622470735079,77.53489869243036
tdr1u7,20,5,2,12.982622470735079,77.53489869243036
tdr1u7,21,0,3,12.982622470735079,77.53489869243036
tdr1u7,21,1,1,12.982622470735079,77.53489869243036
tdr1u7,21,4,1,12.982622470735079,77.53489869243036
tdr1u7,21,5,3,12.982622470735079,77.53489869243036
tdr1u7,22,0,10,12.982622470735079,77.53489869243036
tdr1u7,22,5,3,12.982622470735079,77.53489869243036
tdr1u7,23,0,1,12.982622470735079,77.53489869243036
tdr1u7,23,1,2,12.982622470735079,77.53489869243036
tdr1u7,23,3,11,12.982622470735079,77.53489869243036
tdr1u8,0,0,7,12.965922849839743,77.5465332838141
tdr1u8,0,1,2,12.965922849839743,77.5465332838141
tdr1u8,0,3,3,12.965922849839743,77.5465332838141
tdr1u8,0,4,9,12.965922849839743,77.5465332838141
tdr1u8,0,5,8,12.965922849839743,77.5465332838141
tdr1u8,0,6,10,12.965922849839743,77.5465332838141
tdr1u8,1,4,3,12.965922849839743,77.5465332838141
tdr1u8,1,5,4,12.965922849839743,77.5465332838141
tdr1u8,1,6,6,12.965922849839743,77.5465332838141
tdr1u8,2,1,1,12.965922849839743,77.5465332838141
tdr1u8,2,2,5,12.965922849839743,77.5465332838141
tdr1u8,2,3,8,12.965922849839743,77.5465332838141
tdr1u8,2,4,4,12.965922849839743,77.5465332838141
tdr1u8,2,5,4,12.965922849839743,77.5465332838141
tdr1u8,3,0,1,12.965922849839743,77.5465332838141
tdr1u8,3,1,2,12.965922849839743,77.5465332838141
tdr1u8,3,2,1,12.965922849839743,77.5465332838141
tdr1u8,3,3,26,12.965922849839743,77.5465332838141
tdr1u8,3,4,4,12.965922849839743,77.5465332838141
tdr1u8,4,0,1,12.965922849839743,77.5465332838141
tdr1u8,4,1,2,12.965922849839743,77.5465332838141
tdr1u8,4,2,5,12.965922849839743,77.5465332838141
tdr1u8,4,3,15,12.965922849839743,77.5465332838141
tdr1u8,4,4,4,12.965922849839743,77.5465332838141
tdr1u8,4,5,16,12.965922849839743,77.5465332838141
tdr1u8,4,6,3,12.965922849839743,77.5465332838141
tdr1u8,5,0,7,12.965922849839743,77.5465332838141
tdr1u8,5,1,7,12.965922849839743,77.5465332838141
tdr1u8,5,2,16,12.965922849839743,77.5465332838141
tdr1u8,5,3,23,12.965922849839743,77.5465332838141
tdr1u8,5,4,2,12.965922849839743,77.5465332838141
tdr1u8,5,5,15,12.965922849839743,77.5465332838141
tdr1u8,5,6,60,12.965922849839743,77.5465332838141
tdr1u8,6,0,4,12.965922849839743,77.5465332838141
tdr1u8,6,1,7,12.965922849839743,77.5465332838141
tdr1u8,6,2,14,12.965922849839743,77.5465332838141
tdr1u8,6,3,3,12.965922849839743,77.5465332838141
tdr1u8,6,4,4,12.965922849839743,77.5465332838141
tdr1u8,6,5,11,12.965922849839743,77.5465332838141
tdr1u8,6,6,5,12.965922849839743,77.5465332838141
tdr1u8,7,0,2,12.965922849839743,77.5465332838141
tdr1u8,7,1,3,12.965922849839743,77.5465332838141
tdr1u8,7,2,1,12.965922849839743,77.5465332838141
tdr1u8,7,3,2,12.965922849839743,77.5465332838141
tdr1u8,7,4,6,12.965922849839743,77.5465332838141
tdr1u8,7,5,1,12.965922849839743,77.5465332838141
tdr1u8,7,6,5,12.965922849839743,77.5465332838141
tdr1u8,8,3,2,12.965922849839743,77.5465332838141
tdr1u8,8,5,2,12.965922849839743,77.5465332838141
tdr1u8,9,6,1,12.965922849839743,77.5465332838141
tdr1u8,19,0,1,12.965922849839743,77.5465332838141
tdr1u8,19,2,5,12.965922849839743,77.5465332838141
tdr1u8,19,4,2,12.965922849839743,77.5465332838141
tdr1u8,20,0,3,12.965922849839743,77.5465332838141
tdr1u8,20,1,2,12.965922849839743,77.5465332838141
tdr1u8,20,2,1,12.965922849839743,77.5465332838141
tdr1u8,20,3,9,12.965922849839743,77.5465332838141
tdr1u8,20,4,4,12.965922849839743,77.5465332838141
tdr1u8,21,0,6,12.965922849839743,77.5465332838141
tdr1u8,21,1,5,12.965922849839743,77.5465332838141
tdr1u8,21,2,14,12.965922849839743,77.5465332838141
tdr1u8,21,3,6,12.965922849839743,77.5465332838141
tdr1u8,21,4,5,12.965922849839743,77.5465332838141
tdr1u8,21,5,13,12.965922849839743,77.5465332838141
tdr1u8,21,6,7,12.965922849839743,77.5465332838141
tdr1u8,22,0,10,12.965922849839743,77.5465332838141
tdr1u8,22,1,18,12.965922849839743,77.5465332838141
tdr1u8,22,2,11,12.965922849839743,77.5465332838141
tdr1u8,22,3,31,12.965922849839743,77.5465332838141
tdr1u8,22,4,19,12.965922849839743,77.5465332838141
tdr1u8,22,5,18,12.965922849839743,77.5465332838141
tdr1u8,22,6,7,12.965922849839743,77.5465332838141
tdr1u8,23,0,7,12.965922849839743,77.5465332838141
tdr1u8,23,1,5,12.965922849839743,77.5465332838141
tdr1u8,23,2,11,12.965922849839743,77.5465332838141
tdr1u8,23,3,31,12.965922849839743,77.5465332838141
tdr1u8,23,4,9,12.965922849839743,77.5465332838141
tdr1u8,23,5,2,12.965922849839743,77.5465332838141
tdr1u8,23,6,5,12.965922849839743,77.5465332838141
tdr1u9,0,0,94,12.973905573822288,77.54757980062335
tdr1u9,0,1,219,12.973905573822288,77.54757980062335
tdr1u9,0,2,61,12.973905573822288,77.54757980062335
tdr1u9,0,3,83,12.973905573822288,77.54757980062335
tdr1u9,0,4,140,12.973905573822288,77.54757980062335
tdr1u9,0,5,72,12.973905573822288,77.54757980062335
tdr1u9,0,6,36,12.973905573822288,77.54757980062335
tdr1u9,1,0,47,12.973905573822288,77.54757980062335
tdr1u9,1,1,70,12.973905573822288,77.54757980062335
tdr1u9,1,2,57,12.973905573822288,77.54757980062335
tdr1u9,1,3,167,12.973905573822288,77.54757980062335
tdr1u9,1,4,88,12.973905573822288,77.54757980062335
tdr1u9,1,5,50,12.973905573822288,77.54757980062335
tdr1u9,1,6,46,12.973905573822288,77.54757980062335
tdr1u9,2,0,42,12.973905573822288,77.54757980062335
tdr1u9,2,1,149,12.973905573822288,77.54757980062335
tdr1u9,2,2,99,12.973905573822288,77.54757980062335
tdr1u9,2,3,69,12.973905573822288,77.54757980062335
tdr1u9,2,4,57,12.973905573822288,77.54757980062335
tdr1u9,2,5,28,12.973905573822288,77.54757980062335
tdr1u9,2,6,83,12.973905573822288,77.54757980062335
tdr1u9,3,0,78,12.973905573822288,77.54757980062335
tdr1u9,3,1,234,12.973905573822288,77.54757980062335
tdr1u9,3,2,199,12.973905573822288,77.54757980062335
tdr1u9,3,3,84,12.973905573822288,77.54757980062335
tdr1u9,3,4,96,12.973905573822288,77.54757980062335
tdr1u9,3,5,12,12.973905573822288,77.54757980062335
tdr1u9,3,6,84,12.973905573822288,77.54757980062335
tdr1u9,4,0,86,12.973905573822288,77.54757980062335
tdr1u9,4,1,86,12.973905573822288,77.54757980062335
tdr1u9,4,2,118,12.973905573822288,77.54757980062335
tdr1u9,4,3,116,12.973905573822288,77.54757980062335
tdr1u9,4,4,221,12.973905573822288,77.54757980062335
tdr1u9,4,5,32,12.973905573822288,77.54757980062335
tdr1u9,4,6,54,12.973905573822288,77.54757980062335
tdr1u9,5,0,158,12.973905573822288,77.54757980062335
tdr1u9,5,1,109,12.973905573822288,77.54757980062335
tdr1u9,5,2,94,12.973905573822288,77.54757980062335
tdr1u9,5,3,139,12.973905573822288,77.54757980062335
tdr1u9,5,4,156,12.973905573822288,77.54757980062335
tdr1u9,5,5,76,12.973905573822288,77.54757980062335
tdr1u9,5,6,159,12.973905573822288,77.54757980062335
tdr1u9,6,0,103,12.973905573822288,77.54757980062335
tdr1u9,6,1,123,12.973905573822288,77.54757980062335
tdr1u9,6,2,48,12.973905573822288,77.54757980062335
tdr1u9,6,3,163,12.973905573822288,77.54757980062335
tdr1u9,6,4,157,12.973905573822288,77.54757980062335
tdr1u9,6,5,78,12.973905573822288,77.54757980062335
tdr1u9,6,6,220,12.973905573822288,77.54757980062335
tdr1u9,7,0,60,12.973905573822288,77.54757980062335
tdr1u9,7,1,81,12.973905573822288,77.54757980062335
tdr1u9,7,2,17,12.973905573822288,77.54757980062335
tdr1u9,7,3,23,12.973905573822288,77.54757980062335
tdr1u9,7,4,81,12.973905573822288,77.54757980062335
tdr1u9,7,5,53,12.973905573822288,77.54757980062335
tdr1u9,7,6,36,12.973905573822288,77.54757980062335
tdr1u9,8,0,67,12.973905573822288,77.54757980062335
tdr1u9,8,1,1,12.973905573822288,77.54757980062335
tdr1u9,8,2,5,12.973905573822288,77.54757980062335
tdr1u9,8,3,4,12.973905573822288,77.54757980062335
tdr1u9,8,4,40,12.973905573822288,77.54757980062335
tdr1u9,8,5,7,12.973905573822288,77.54757980062335
tdr1u9,8,6,1,12.973905573822288,77.54757980062335
tdr1u9,9,0,11,12.973905573822288,77.54757980062335
tdr1u9,9,2,12,12.973905573822288,77.54757980062335
tdr1u9,10,0,1,12.973905573822288,77.54757980062335
tdr1u9,10,1,8,12.973905573822288,77.54757980062335
tdr1u9,10,3,1,12.973905573822288,77.54757980062335
tdr1u9,10,6,1,12.973905573822288,77.54757980062335
tdr1u9,11,3,12,12.973905573822288,77.54757980062335
tdr1u9,19,2,1,12.973905573822288,77.54757980062335
tdr1u9,19,3,29,12.973905573822288,77.54757980062335
tdr1u9,19,5,8,12.973905573822288,77.54757980062335
tdr1u9,19,6,1,12.973905573822288,77.54757980062335
tdr1u9,20,0,19,12.973905573822288,77.54757980062335
tdr1u9,20,1,1,12.973905573822288,77.54757980062335
tdr1u9,20,2,13,12.973905573822288,77.54757980062335
tdr1u9,20,3,28,12.973905573822288,77.54757980062335
tdr1u9,20,4,40,12.973905573822288,77.54757980062335
tdr1u9,20,5,1,12.973905573822288,77.54757980062335
tdr1u9,20,6,1,12.973905573822288,77.54757980062335
tdr1u9,21,0,77,12.973905573822288,77.54757980062335
tdr1u9,21,1,133,12.973905573822288,77.54757980062335
tdr1u9,21,2,55,12.973905573822288,77.54757980062335
tdr1u9,21,3,95,12.973905573822288,77.54757980062335
tdr1u9,21,4,59,12.973905573822288,77.54757980062335
tdr1u9,21,5,44,12.973905573822288,77.54757980062335
tdr1u9,21,6,30,12.973905573822288,77.54757980062335
tdr1u9,22,0,106,12.973905573822288,77.54757980062335
tdr1u9,22,1,119,12.973905573822288,77.54757980062335
tdr1u9,22,2,51,12.973905573822288,77.54757980062335
tdr1u9,22,3,113,12.973905573822288,77.54757980062335
tdr1u9,22,4,222,12.973905573822288,77.54757980062335
tdr1u9,22,5,91,12.973905573822288,77.54757980062335
tdr1u9,22,6,89,12.973905573822288,77.54757980062335
tdr1u9,23,0,225,12.973905573822288,77.54757980062335
tdr1u9,23,1,179,12.973905573822288,77.54757980062335
tdr1u9,23,2,98,12.973905573822288,77.54757980062335
tdr1u9,23,3,100,12.973905573822288,77.54757980062335
tdr1u9,23,4,92,12.973905573822288,77.54757980062335
tdr1u9,23,5,56,12.973905573822288,77.54757980062335
tdr1u9,23,6,66,12.973905573822288,77.54757980062335
tdr1ub,0,0,5,12.964591833333333,77.55500803939394
tdr1ub,0,1,2,12.964591833333333,77.55500803939394
tdr1ub,0,2,2,12.964591833333333,77.55500803939394
tdr1ub,0,3,1,12.964591833333333,77.55500803939394
tdr1ub,0,4,2,12.964591833333333,77.55500803939394
tdr1ub,0,5,11,12.964591833333333,77.55500803939394
tdr1ub,0,6,5,12.964591833333333,77.55500803939394
tdr1ub,1,0,1,12.964591833333333,77.55500803939394
tdr1ub,1,1,1,12.964591833333333,77.55500803939394
tdr1ub,1,4,2,12.964591833333333,77.55500803939394
tdr1ub,1,5,2,12.964591833333333,77.55500803939394
tdr1ub,1,6,3,12.964591833333333,77.55500803939394
tdr1ub,2,0,7,12.964591833333333,77.55500803939394
tdr1ub,2,1,2,12.964591833333333,77.55500803939394
tdr1ub,2,2,4,12.964591833333333,77.55500803939394
tdr1ub,2,3,3,12.964591833333333,77.55500803939394
tdr1ub,2,4,1,12.964591833333333,77.55500803939394
tdr1ub,2,5,5,12.964591833333333,77.55500803939394
tdr1ub,2,6,1,12.964591833333333,77.55500803939394
tdr1ub,3,0,2,12.964591833333333,77.55500803939394
tdr1ub,3,2,2,12.964591833333333,77.55500803939394
tdr1ub,3,3,6,12.964591833333333,77.55500803939394
tdr1ub,3,5,1,12.964591833333333,77.55500803939394
tdr1ub,4,0,10,12.964591833333333,77.55500803939394
tdr1ub,4,1,13,12.964591833333333,77.55500803939394
tdr1ub,4,2,9,12.964591833333333,77.55500803939394
tdr1ub,4,3,6,12.964591833333333,77.55500803939394
tdr1ub,4,4,6,12.964591833333333,77.55500803939394
tdr1ub,4,5,2,12.964591833333333,77.55500803939394
tdr1ub,4,6,2,12.964591833333333,77.55500803939394
tdr1ub,5,0,28,12.964591833333333,77.55500803939394
tdr1ub,5,1,22,12.964591833333333,77.55500803939394
tdr1ub,5,2,14,12.964591833333333,77.55500803939394
tdr1ub,5,3,10,12.964591833333333,77.55500803939394
tdr1ub,5,4,7,12.964591833333333,77.55500803939394
tdr1ub,5,5,1,12.964591833333333,77.55500803939394
tdr1ub,5,6,28,12.964591833333333,77.55500803939394
tdr1ub,6,0,5,12.964591833333333,77.55500803939394
tdr1ub,6,1,24,12.964591833333333,77.55500803939394
tdr1ub,6,2,15,12.964591833333333,77.55500803939394
tdr1ub,6,3,15,12.964591833333333,77.55500803939394
tdr1ub,6,4,7,12.964591833333333,77.55500803939394
tdr1ub,6,5,16,12.964591833333333,77.55500803939394
tdr1ub,7,0,2,12.964591833333333,77.55500803939394
tdr1ub,7,1,9,12.964591833333333,77.55500803939394
tdr1ub,7,2,20,12.964591833333333,77.55500803939394
tdr1ub,7,3,13,12.964591833333333,77.55500803939394
tdr1ub,7,4,6,12.964591833333333,77.55500803939394
tdr1ub,7,6,6,12.964591833333333,77.55500803939394
tdr1ub,8,0,1,12.964591833333333,77.55500803939394
tdr1ub,8,1,1,12.964591833333333,77.55500803939394
tdr1ub,8,2,4,12.964591833333333,77.55500803939394
tdr1ub,8,4,1,12.964591833333333,77.55500803939394
tdr1ub,9,2,1,12.964591833333333,77.55500803939394
tdr1ub,19,0,2,12.964591833333333,77.55500803939394
tdr1ub,19,4,20,12.964591833333333,77.55500803939394
tdr1ub,20,0,2,12.964591833333333,77.55500803939394
tdr1ub,20,1,1,12.964591833333333,77.55500803939394
tdr1ub,20,2,5,12.964591833333333,77.55500803939394
tdr1ub,20,4,9,12.964591833333333,77.55500803939394
tdr1ub,20,5,15,12.964591833333333,77.55500803939394
tdr1ub,20,6,1,12.964591833333333,77.55500803939394
tdr1ub,21,0,16,12.964591833333333,77.55500803939394
tdr1ub,21,1,18,12.964591833333333,77.55500803939394
tdr1ub,21,2,31,12.964591833333333,77.55500803939394
tdr1ub,21,3,30,12.964591833333333,77.55500803939394
tdr1ub,21,4,14,12.964591833333333,77.55500803939394
tdr1ub,21,5,24,12.964591833333333,77.55500803939394
tdr1ub,21,6,8,12.964591833333333,77.55500803939394
tdr1ub,22,0,27,12.964591833333333,77.55500803939394
tdr1ub,22,1,17,12.964591833333333,77.55500803939394
tdr1ub,22,2,4,12.964591833333333,77.55500803939394
tdr1ub,22,5,13,12.964591833333333,77.55500803939394
tdr1ub,22,6,5,12.964591833333333,77.55500803939394
tdr1ub,23,0,4,12.964591833333333,77.55500803939394
tdr1ub,23,1,2,12.964591833333333,77.55500803939394
tdr1ub,23,2,2,12.964591833333333,77.55500803939394
tdr1ub,23,3,1,12.964591833333333,77.55500803939394
tdr1ub,23,4,7,12.964591833333333,77.55500803939394
tdr1ub,23,5,1,12.964591833333333,77.55500803939394
tdr1ub,23,6,6,12.964591833333333,77.55500803939394
tdr1uc,1,1,1,12.974656165625,77.560210484375
tdr1uc,6,0,1,12.974656165625,77.560210484375
tdr1uc,6,2,4,12.974656165625,77.560210484375
tdr1uc,11,3,4,12.974656165625,77.560210484375
tdr1uc,20,3,2,12.974656165625,77.560210484375
tdr1uc,22,0,2,12.974656165625,77.560210484375
tdr1uc,22,1,3,12.974656165625,77.560210484375
tdr1uc,22,4,9,12.974656165625,77.560210484375
tdr1uc,22,6,4,12.974656165625,77.560210484375
tdr1uc,23,2,2,12.974656165625,77.560210484375
tdr1ud,0,0,5,12.97723525408206,77.5455276982945
tdr1ud,0,1,3,12.97723525408206,77.5455276982945
tdr1ud,0,2,6,12.97723525408206,77.5455276982945
tdr1ud,0,3,1,12.97723525408206,77.5455276982945
tdr1ud,0,4,8,12.97723525408206,77.5455276982945
tdr1ud,0,5,25,12.97723525408206,77.5455276982945
tdr1ud,0,6,7,12.97723525408206,77.5455276982945
tdr1ud,1,0,6,12.97723525408206,77.5455276982945
tdr1ud,1,1,11,12.97723525408206,77.5455276982945
tdr1ud,1,2,1,12.97723525408206,77.5455276982945
tdr1ud,1,3,2,12.97723525408206,77.5455276982945
tdr1ud,1,4,6,12.97723525408206,77.5455276982945
tdr1ud,1,5,4,12.97723525408206,77.5455276982945
tdr1ud,1,6,16,12.97723525408206,77.5455276982945
tdr1ud,2,0,3,12.97723525408206,77.5455276982945
tdr1ud,2,1,12,12.97723525408206,77.5455276982945
tdr1ud,2,2,21,12.97723525408206,77.5455276982945
tdr1ud,2,3,14,12.97723525408206,77.5455276982945
tdr1ud,2,4,6,12.97723525408206,77.5455276982945
tdr1ud,2,5,1,12.97723525408206,77.5455276982945
tdr1ud,2,6,18,12.97723525408206,77.5455276982945
tdr1ud,3,1,8,12.97723525408206,77.5455276982945
tdr1ud,3,2,10,12.97723525408206,77.5455276982945
tdr1ud,3,3,12,12.97723525408206,77.5455276982945
tdr1ud,3,4,3,12.97723525408206,77.5455276982945
tdr1ud,3,5,20,12.97723525408206,77.5455276982945
tdr1ud,3,6,19,12.97723525408206,77.5455276982945
tdr1ud,4,0,9,12.97723525408206,77.5455276982945
tdr1ud,4,1,25,12.97723525408206,77.5455276982945
tdr1ud,4,2,15,12.97723525408206,77.5455276982945
tdr1ud,4,3,39,12.97723525408206,77.5455276982945
tdr1ud,4,4,17,12.97723525408206,77.5455276982945
tdr1ud,4,5,17,12.97723525408206,77.5455276982945
tdr1ud,4,6,28,12.97723525408206,77.5455276982945
tdr1ud,5,0,13,12.97723525408206,77.5455276982945
tdr1ud,5,1,59,12.97723525408206,77.5455276982945
tdr1ud,5,2,39,12.97723525408206,77.5455276982945
tdr1ud,5,3,15,12.97723525408206,77.5455276982945
tdr1ud,5,4,7,12.97723525408206,77.5455276982945
tdr1ud,5,5,22,12.97723525408206,77.5455276982945
tdr1ud,5,6,90,12.97723525408206,77.5455276982945
tdr1ud,6,0,34,12.97723525408206,77.5455276982945
tdr1ud,6,1,7,12.97723525408206,77.5455276982945
tdr1ud,6,2,45,12.97723525408206,77.5455276982945
tdr1ud,6,3,18,12.97723525408206,77.5455276982945
tdr1ud,6,4,5,12.97723525408206,77.5455276982945
